p_id,name,description,bathrooms_text,bedrooms,amenities,price,city,p_avg_rating,num_rates,h_uname
750,Monthly Dorms at Gramercy Place!,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Beds for rent (shared bathroom) in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles. Full use of kitchen (there are 3 kitchens) and other common areas. Living room has cable TV with all the movie channels. Wi-fi. Laundry. Large back patio with a grill for guest use.<br /><br />- Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood.<br /> <br />Private rooms (shared bath) have cable TV with all the movie channels in the room.  $1500/month. <br /><br />NOTE: This is a shared house!<br /><br />- Housekeeper daily.<br /><br />Sometimes dates are showing up as unavailable on the calendar, but there are be",8,1,"[""Washer"", ""Heating"", ""Kitchen"", ""Hangers"", ""Cable TV"", ""Iron"", ""TV with standard cable"", ""Essentials"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Dedicated workspace""]",35,"Los Angeles, California, United States",5,0,WWZwDEm11U
751,The Harper Suite,"<b>The space</b><br />The Harper Suite is a newly constructed two-story Modern Contemporary Loft Suite centrally located in West Hollywood between trendy Melrose Avenue and Santa Monica Blvd.<br /><br />The Harper Suite features soaring ceilings and large windows, a living, dining and kitchenette combo on the ground floor. The kitchen is fully equipped with an under counter fridge, 2 burner cook top and an au-four convection microwave and full dish/cook/glassware and utensils. There is a flat screen TV in the downstairs living area.<br /><br />Off the main level is a quaint and lush patio with a two-top table and chairs for enjoying your morning coffee and the paper or for relaxed dinners on warm evenings.<br /><br />Upstairs is a full bedroom with a Queen pillow top leather platform bed, wardrobe closet, a full bathroom with soaking tub, cable TV, DVD, I Pod docking station and desk unit.<br /><br />The stylish interiors and decor bring warmth and comfort to your stay.  A definite jew",0,1,"[""Heating"", ""Host greets you"", ""Hair dryer"", ""Cable TV"", ""TV with standard cable"", ""Air conditioning"", ""Essentials"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Kitchen""]",150,"Los Angeles, California, United States",5,0,4uGooNRc4b
752,The Waring Residence,"The Waring is a unique Contemporary House with a nice outdoor seating area. There is a great fire table that seats 6 people. The showers are amazing and the Master bathtub is great.<br /><br /><b>The space</b><br />The Waring is a newly designed two-story Modern Contemporary Residence centrally located in West Hollywood between trendy Melrose Avenue and Santa Monica Blvd. The Waring features soaring ceilings, large windows, sumptuous indoor/outdoor living, dining on the ground floor, along with a fully equipped gourmet eat-in kitchen and TV bonus room with a sleek full-size Queen sleeper sofa and powder room. The kitchen is fully equipped with top of the line appliances, dish/cook/glassware and utensils. Washer/Dryer is conveniently located next to the kitchen. Off the main level is an expansive lush patio with BBQ, dining for 8 and outdoor sectional with fireplace coffee table for your maximum enjoyment and relaxed dinners and entertainment on warm evenings. Upstairs is three bedrooms",3.5,4,"[""Washer"", ""Heating"", ""Free parking on premises"", ""Host greets you"", ""Hair dryer"", ""Cable TV"", ""Indoor fireplace"", ""TV with standard cable"", ""Air conditioning"", ""Smoke alarm"", ""Free street parking"", ""Long term stays allowed"", ""Wifi"", ""Fire extinguisher"", ""Dryer"", ""Hot water"", ""Kitchen""]",695,"Los Angeles, California, United States",5,0,j3BOg3p0aO
753,Urban Farm Art Studio,"Use CONTACT HOST button only! DO NOT use  Request To Book until confirmed. Please mention that you have read the entire text re: animals ect. below to facilitate a prompt response.<br /><br /><b>The space</b><br />Use CONTACT HOST button ONLY! Do NOT use the Request To Book button until confirmed. Please mention that you have read the entire text re: animals ect. below.<br /><br />1920's Spanish home has charming art studios set in a garden menagerie. The sunny spaces proximate to varied animals reflect Frida Kahlo's Casa Azule. The little studios have individual entrances, kitchenette, put. bath, and are furnished with hand crafted rustic pieces. This listing is for the upstairs only, see photo captions.<br /><br /> Studios view garden and barn yard where bougainvillea covered arbors shade amiable chickens, rabbits, wildlife and rescued others. There are art supplies for guest use and a special craft area. Resident artists offer classes.  <br /><br />Use ONLY the Contact Host link to ",1,1,"[""Host greets you"", ""Shampoo"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Free street parking"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Dedicated workspace""]",114,"Los Angeles, California, United States",5,0,WWZwDEm11U
754,Boho ECO healing retreat  1 block to Beach,"Beautiful and spacious ECO home<br />Newly remodeled with newly renovated master bedroom with king size bed<br />4 new handmade rustic bunk beds,<br />green tea infused beds<br />4 bikes,<br />Private front courtyard, large eat in Kitchen and living room for chilling<br />1 parking space<br /><br /><b>The space</b><br />Spacious 1150 square foot ECO Healthy Home just 1 block to Venice Beach<br />Perfect Location <br />Walk 2 blocks to trendy Abbot Kinney's Boutiques, Fine Dining and Galleries.<br />3 blocks to Venice Beach Gold's <br />3 blocks to Plant Food and Wine cooking school<br />2Bed 2 Bathroom first floor flat with King Size  bed in master<br />4 bunks in kids room<br />4 bikes provided <br />Front Courtyard <br />W/D, WiFi, reverse Osmosis water filtration system.<br />Sleeps max 6 Guests.<br />46""LED TV<br />1 parking space in back<br />500 security deposit short term<br />1500 security deposit on monthly's<br />Everything is here, Beach, Nightlife, Dining and Great Shopping",2,2,"[""Free parking on premises"", ""Shampoo"", ""Dishes and silverware"", ""Bed linens"", ""Stove"", ""Oven"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Dishwasher"", ""Iron"", ""Keypad"", ""Smoke alarm"", ""BBQ grill"", ""Security cameras on property"", ""46\"" TV with "", ""Kitchen"", ""Heating"", ""Coffee maker"", ""First aid kit"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Body soap"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Dedicated workspace""]",275,"Los Angeles, California, United States",5,0,4uGooNRc4b
755,"Relaxing Retreat with  5G WiFi, Parking, and Calm","LA REGISTRATION: HSR19-002570<br />Sunlit quiet house in residential neighborhood near the beach. Open, airy and spacious. Gourmet kitchen, private outdoor shower.  Ceiling fans in bedrooms. No events or parties.  Owner occupied studio behind house.Thanks.<br /><br /><b>The space</b><br />Charming 2 bedroom house with bright sunlight.<br />King Size Bedroom<br />Queen Size Bedroom <br />One single sleeper chair <br />Portable mattress available for 2 more.<br />Great vacation house for 2 couples...<br />Private bedroom that opens to backyard. <br />   <br />Recently remodeled gourmet kitchen/bathroom.  Cable and parking, wifi<br />Washer/Dryer<br /><br />your home away from home. <br />1.5 miles to the beach, 30 min to Hollywood!<br />15 minutes from LAX<br />Optimal weather all year<br />2 Bicycles<br />Private Outdoor Shower<br /><br />Great kitchen/great room for families to feel at home.  Professional Cooks Kitchen: Professional Appliances, well stocked for supplies.<br />Please as",1,2,"[""Free parking on premises"", ""Children\u2019s books and toys"", ""Shampoo"", ""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Crib"", ""Stove"", ""Oven"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Hair dryer"", ""Cooking basics"", ""Dishwasher"", ""Iron"", ""Smoke alarm"", ""BBQ grill"", ""Kitchen"", ""Heating"", ""Coffee maker"", ""First aid kit"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Body soap"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hangers"", ""Private patio or balcony"", ""Conditioner"", ""Carbon monoxide alarm"", ""Free street parking"", ""Babysitter recommendations"", ""Dedicated workspace""]",175,"Los Angeles, California, United States",5,0,j3BOg3p0aO
756,Bright Urban Efficiency Apt + Large Patio,"31 days+ only - Nestled in the canyon of a highly desirable Echo Park neighborhood. Tucked away above street level, behind a terraced garden, this ground level studio apartment has a fluid design layout.  Well appointed, intimate, yet comfortable space. Huge outdoor patio with seating and bbq option. 1/2 block from Lady Byrd Cafe and convenience store.<br /><br /><b>The space</b><br />Cozy & bright studio apartment w/ 1 bath - sleeps up to 2 people.<br /><br />This property is nestled in an urban hillside neighborhood with all the comforts of city living within a one mile radius.  Often compared to San Francisco, the area hosts a variety of restaurants, wine bars, boutiques, and music venues.  Most of the entertainment and shopping hotspots are accessible by foot or a short five minute drive.  Our street terminates at the longest flight of stairs in Los Angeles, which sit atop the ridge of Elysian Park.  In the park you will find picnic areas, hiking trails and vistas overlooking downt",1,0,"[""Dedicated workspace"", ""Free street parking"", ""Backyard"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Oven"", ""Carbon monoxide alarm"", ""Cable TV"", ""Coffee maker"", ""Iron"", ""Hot water"", ""Air conditioning"", ""TV with standard cable"", ""Patio or balcony"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Refrigerator""]",106,"Los Angeles, California, United States",5,0,WWZwDEm11U
757,Private Rooms at Gramercy Place!,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Rooms for rent (shared bathroom) in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles.   <br /> <br />20 bedrooms (many are dormitory rooms), 9 bathrooms, 3 kitchens & dining rooms, TV rooms has cable with all the movie channels, front yard, back patio, library, laundry, etc. <br /> <br />Full use of kitchen and other common areas. Living room has cable TV. Free wireless Internet throughout the building. Laundry. Large back patio for sunbathing, BBQing or mingling with fellow travelers. <br /> <br />Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood. <br /> <br />Housekeeper daily. <br /> <br />Some",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",65,"Los Angeles, California, United States",5,0,4uGooNRc4b
758,Gramercy Place---monthly dorms,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Beds for rent in a beautiful, newly renovated, mansion in the heart of Los Angeles. 20 bedrooms, 9 bathrooms, 3 kitchens, 3 dining rooms, TV room, laundry room, large front yard, back patio, library, etc. <br /><br /> Full use of kitchen and other common areas. Living room has cable TV. Free Wi-Fi throughout building. Coin-op laundry. Large back patio for BBQing, sunbathing or mingling with fellow travelers. Free coffee and tea.<br /><br />Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood. <br /><br />Guests from all over the world. <br /><br />Housekeeper daily.<br /><br />Sometimes dates are showing up as unavailable ",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",35,"Los Angeles, California, United States",5,0,j3BOg3p0aO
759,Student Housing---month to month at Gramercy Place,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Beds for rent in a beautiful, newly renovated, mansion in the heart of Los Angeles just a short bus ride from Andrea Fuchs International, Cinema Makeup School, Los Angeles City College, and Language Systems International.<br /><br />Most students opt for the 2 bed dorms at $925/month, but there are also 4 bed dorms for $800/month.<br /><br />There is a desk & locker for each student inside the room.<br /><br /> Full use of kitchen and other common areas. Living room has cable TV. Free Wi-Fi throughout building. Coin-op laundry. Large back patio for BBQing, sunbathing or mingling with fellow travelers. Free coffee and tea.<br /><br />Just minutes from most of the popular attractions in Los Angeles. Near several major bu",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",40,"Los Angeles, California, United States",5,0,WWZwDEm11U
760,Private Room---month to month at Gramercy Place!,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Rooms for rent (shared bathroom) in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles and just minutes from the Los Angeles Convention Center and Staples Center.  <br /> <br />20 bedrooms, 9 bathrooms, 3 full kitchens, 3 dining rooms, TV room has cable with all the movie channels, library, huge front yard, back patio, etc.  <br /> <br />Full use of kitchens and other common areas. Living room has cable TV. Free wi throughout the building. Laundry. Large back patio for sunbathing, BBQing or mingling with fellow travelers. <br /> <br /> Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood. <br /> <br />",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Security cameras on property"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Lock on bedroom door"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Dedicated workspace""]",65,"Los Angeles, California, United States",5,0,4uGooNRc4b
761,GRAMERCY PLACE! Dorms available.,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Dormitory beds (4 BED DORM) for rent in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles. 2 bed dorms available for an extra $5/night per person. Private rooms (shared bath) starting at $65/night. <br /><br />20 bedrooms, 9 bathrooms, 3 full kitchens & dining rooms, library, TV room has cable with all the movie channels, library, laundry room, large back patio, front yard, etc.<br /><br />Full use of kitchen and other common areas. Living room has cable TV. Free Wi-Fi throughout building. Laundry. Large back patio for sunbathing, BBQing or mingling with fellow transients. Free coffee/tea daily.<br /><br /> Just minutes from most of the popular attractions in Los Angeles. Near several major bus li",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",35,"Los Angeles, California, United States",5,0,j3BOg3p0aO
762,Interns love Gramercy Place!,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Dormitory beds (4 bed dorms) for rent in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles.  <br /> <br />There are 20 bedrooms, 9 bathrooms, 3 full kitchens & dining rooms, library, laundry, TV room has cable with all the movie channels, front yard, large back patio, etc. <br /> <br /> Full use of kitchen and other common areas. Living room has cable TV. Free Wi-Fi throughout building. Laundry. Large back patio for sunbathing, BBQing or mingling with other guests. Free coffee/tea daily. <br /> <br /> Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood. <br /> <br />Housekeeper daily. <br /> <br />So",8.5,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Kitchen""]",35,"Los Angeles, California, United States",5,0,WWZwDEm11U
763,Coolest Bedroom 2 Miles To The Sea,"A perfect location for singles or a couple to have a beach adjacent getaway. Surrounded by great restaurants and shopping within walking distance. Centrally located to the freeways. Close to Santa Monica, Marina Del Rey, Culver City, and Malibu. The room has a private atmosphere whether you are traveling for work or pleasure.<br /><br /><b>The space</b><br />This room has its own private entrance to the bedroom from a shared courtyard, protected from the outside world. You will get a sense of peace and home once you step past the threshold of the wooden red door.<br /><br /><b>Guest access</b><br />The bathroom is a shared space. I am often in the back house or working in the studio so the bathroom tends to have the sense that it is very private. <br />The courtyard is a shared space as well. The outdoor patio table is available for meals and enjoying the fresh air.",1,1,"[""Cleaning before checkout"", ""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""BBQ grill"", ""Outdoor furniture"", ""Single level home"", ""Heating"", ""First aid kit"", ""Extra pillows and blankets"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hangers"", ""Lock on bedroom door"", ""Bathtub"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Dedicated workspace""]",50,"Los Angeles, California, United States",5,0,4uGooNRc4b
764,PRIVATE Central Guesthouse - LOVELY,"CHARMING, CONVENIENT, COMPLETELY PRIVATE, high-ceiling studio with private bathroom. Separate building on property of beautiful Mediterranean home in historic LA neighborhood, Mid-City. Private entrance, SO CLEAN!  Middle L.A.<br />Guesthouse sanitized, self-check in-check-out. Our cleaners use masks, gloves, disinfecting cleaning products. IF DATES ARE UNAVAILABLE, CONTACT ME !<br /><br /><b>The space</b><br />see over 320 reviews - ALL GREAT!<br />Lovely, Convenient and Completely Private - high-ceiling studio with private bathroom in separate building on property of a beautiful Mediterranean home in a quiet, historic LA neighborhood, Mid-City. Private entrance, french doors. SPOTLESSLY CLEAN..Property has fountains and great landscape..relax with a cup of tea on the patio! <br /><br />Fully furnished apartment has a kitchenette with everything you need for your retreat including fridge (stocked with juice, tea, water) and convection toaster oven, coffee maker with gourmet coffee,  e",1,1,"[""First aid kit"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Free street parking"", ""Backyard"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Hangers"", ""Fire extinguisher"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Breakfast"", ""Coffee maker"", ""Iron"", ""Hot water"", ""Private entrance"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Refrigerator""]",104,"Los Angeles, California, United States",5,0,j3BOg3p0aO
765,PRIVATE ROOM (Couple) w/ BATHROOM,WELCOME:  Life's a Beach - JOIN US.<br />RIGHT AT CENTER OF VENICE BEACH!<br />ALL â€“ YOU â€“ CAN â€“ EAT  BREAKFAST! <br />RELAX IN YOUR ROOM WITH - INTERNET & WI-FI.<br />ALL ROOMS EN SUITE.<br />CAN YOU BEAT THAT?<br /><br />PLEASE - ALWAYS LET US KNOW MAKE UP OF YOUR PARTY.<br /><br /><b>The space</b><br />PRIVATE ROOM<br /><br />Enjoy the company of fellow travelers to L.A. - from all over the world in shared single apts. in Venice Beach Hostel !<br /><br />Wake up to â€“ BREAKFAST included;  <br />Play all day & return to â€“ <br />Relax in your Room with â€“ INTERNET (& COMPUTER) & WI-FI included.<br /><br />All PRIVATE ROOMS â€“<br />*  EN SUITE (own bathroom)<br />*  INTERNET<br />*  WI-FI<br />ALL your Needs INCLUDED in the Price of your bed !!<br />ONLY stay including all this - and - beats the price of any other place at the beach !!<br /><br /><br />SHARED ROOMS ALSO AVAILABLE - go to our site: VENICE BEACH HOSTEL for SHARED ROOM listing.<br /><br />Venice Beach Hostel:<br />An interna,1,1,"[""Washer"", ""Heating"", ""Breakfast"", ""Cooking basics"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Security cameras on property"", ""Kitchen""]",73,"Los Angeles, California, United States",5,0,WWZwDEm11U
766,Silver Lake Guesthouse,"Stay in the heart of Silver Lake with lots of nearby attractions. Itâ€™s a 5 min walk to the famous Sunset Junction and Farmers Market, with walkable access to dozens of delicious restaurants, coffee shops, boutiques and bars. The drive to downtown LA or Hollywood is only 15 minutes and parking is free in the neighborhood. This cozy space is ideal for singles and couples during business travel or more casual, extended stays<br /><br /><b>The space</b><br />The Most Charming Guesthouse in Silverlake... just one block from the Sunset Junction!!! <br /><br />You'll enjoy your own private one-bedroom guest house with a brand new NECTAR  Cailfornia King  bed and mattress will have you sleep like a king (or Queen)! Blackout shades can be drawn. It's just sooo good for sleeping!<br /><br />The bathroom has a beautiful subway tile shower, period hexagon tile floors, pedistal sink and a brand new tankless water heater... which means you can shower for days!!!  but please don't :)<br /><br />There",1,1,"[""Shampoo"", ""Dishes and silverware"", ""TV"", ""Bed linens"", ""Stove"", ""Refrigerator"", ""Hot water"", ""Microwave"", ""Lockbox"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Heating"", ""Coffee maker"", ""First aid kit"", ""Air conditioning"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",125,"Los Angeles, California, United States",5,0,4uGooNRc4b
767,Gramercy Place Dorm Rooms,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />- Rooms for rent ( shared bathroom ) in a beautiful, newly renovated, 1920s mansion in the heart of Los Angeles.  <br /><br />- Full use of the kitchen and other common areas. Living room has cable TV. Free wi-fi is provided throughout the building. coin-op Laundry. Large back patio for sunbathing, BBQing or mingling with fellow guests.<br /><br />- Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood.<br /><br />- Housekeeper daily. <br /><br />NOTE: This is a shared house !<br /><br />Sometimes dates are showing up as unavailable on the calendar, but there are beds available . You can try one of my other listings and the",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",35,"Los Angeles, California, United States",5,0,j3BOg3p0aO
768,Dorm Rooms Monthly at Gramercy Place!,"Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br /><b>The space</b><br />Gramercy Place is a 20 bedroom, 9 bathroom house with 3 kitchens and dining rooms.  There are private rooms (shared bath w/cable TV), 2 bed dorms and 4 bed dorms. Large back patio w/grill for guest use. Coin-op laundry. Many common areas.<br /><br />Just minutes from most of the popular attractions in Los Angeles. Near several major bus lines offering all night service. Quiet and safe neighborhood.<br /><br />Housekeeper daily.<br /><br />NOTE: This is a shared house!<br /><br />Sometimes dates are showing up as unavailable on the calendar, but there are beds available. You can try one of my other listings and the price can be adjusted for the room type you want. <br /><br />Please inquire about additional days if need",8,1,"[""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Barbecue utensils"", ""BBQ grill"", ""Ethernet connection"", ""Heating"", ""First aid kit"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",35,"Los Angeles, California, United States",5,0,WWZwDEm11U
